24.225,408,1.3161
24.325,408,1.3161
24.425,410,1.3226
24.525,408,1.3161
24.625,412,1.3290
24.725,408,1.3161
24.825,408,1.3161
24.925,408,1.3161
25.025,408,1.3161
25.125,408,1.3161
25.225,405,1.3065
25.325,404,1.3032
25.425,406,1.3097
25.525,405,1.3065
25.625,405,1.3065
25.725,405,1.3065
25.825,402,1.2968
25.925,403,1.3000
26.025,404,1.3032
26.125,404,1.3032
26.225,406,1.3097
26.325,404,1.3032
26.425,403,1.3000
26.525,404,1.3032
26.625,404,1.3032
26.725,404,1.3032
26.825,404,1.3032
26.925,404,1.3032
27.025,403,1.3000
27.125,405,1.3065
27.225,406,1.3097
27.325,407,1.3129
27.425,407,1.3129
27.525,407,1.3129
27.625,406,1.3097
27.725,405,1.3065
27.825,408,1.3161
27.925,407,1.3129
28.025,408,1.3161
28.125,410,1.3226
28.225,406,1.3097
28.325,404,1.3032
28.425,409,1.3194
28.525,411,1.3258
28.625,410,1.3226
28.725,411,1.3258
28.825,408,1.3161
28.925,408,1.3161
29.025,416,1.3419
29.125,407,1.3129
29.225,411,1.3258
29.325,411,1.3258
29.425,414,1.3355
29.525,412,1.3290
29.625,410,1.3226
29.725,410,1.3226
29.825,409,1.3194
29.925,412,1.3290
30.025,413,1.3323
30.125,415,1.3387
30.225,413,1.3323
30.325,413,1.3323
30.425,410,1.3226
30.525,419,1.3516
30.625,415,1.3387
30.725,415,1.3387
30.825,414,1.3355
30.925,415,1.3387
31.025,413,1.3323
31.125,416,1.3419
31.225,415,1.3387
31.325,416,1.3419
31.425,415,1.3387
31.525,417,1.3452
31.625,415,1.3387
31.725,415,1.3387
31.825,417,1.3452
31.925,417,1.3452
32.025,417,1.3452
32.125,420,1.3548
32.225,417,1.3452
32.325,415,1.3387
32.425,418,1.3484
32.525,417,1.3452
32.625,418,1.3484
32.725,418,1.3484
32.825,418,1.3484
32.925,417,1.3452
33.025,416,1.3419
33.125,419,1.3516
33.225,420,1.3548
33.325,419,1.3516
33.425,421,1.3581
33.525,419,1.3516
33.625,416,1.3419
33.725,422,1.3613
33.825,421,1.3581
33.925,420,1.3548
34.025,420,1.3548
34.125,419,1.3516
34.225,420,1.3548
34.325,426,1.3742
34.425,421,1.3581
34.525,422,1.3613
34.625,423,1.3645
34.725,422,1.3613
34.825,422,1.3613
34.925,422,1.3613
35.025,420,1.3548
35.125,420,1.3548
35.225,425,1.3710
35.325,426,1.3742
35.425,424,1.3677
35.525,422,1.3613
35.625,421,1.3581
35.725,422,1.3613
35.825,427,1.3774
35.925,423,1.3645
36.025,426,1.3742
36.125,425,1.3710
36.225,426,1.3742
36.325,423,1.3645
36.425,431,1.3903
36.525,427,1.3774
36.625,427,1.3774
36.725,427,1.3774
36.825,428,1.3806
36.925,428,1.3806
37.025,427,1.3774
37.125,427,1.3774
37.225,425,1.3710
37.325,425,1.3710
37.425,429,1.3839
37.525,427,1.3774
37.625,427,1.3774
37.725,427,1.3774
37.825,428,1.3806
37.925,427,1.3774
38.025,428,1.3806
38.125,429,1.3839
38.225,427,1.3774
38.325,425,1.3710
38.425,430,1.3871
38.525,429,1.3839
38.625,431,1.3903
38.725,429,1.3839
38.825,429,1.3839
38.925,428,1.3806
39.025,437,1.4097
39.125,430,1.3871
39.225,430,1.3871
39.325,432,1.3935
39.425,433,1.3968
39.525,432,1.3935
39.625,432,1.3935
39.725,430,1.3871
39.825,427,1.3774
39.925,434,1.4000
40.025,433,1.3968
40.125,433,1.3968
40.225,431,1.3903
40.325,434,1.4000
40.425,430,1.3871
40.525,439,1.4161
40.625,432,1.3935
40.725,433,1.3968
40.825,435,1.4032
40.925,435,1.4032
41.025,434,1.4000
41.125,433,1.3968
41.225,435,1.4032
41.325,435,1.4032
41.425,433,1.3968
41.525,434,1.4000
41.625,435,1.4032
41.725,434,1.4000
41.825,431,1.3903
41.925,436,1.4065
42.025,436,1.4065
42.125,435,1.4032
42.225,437,1.4097
42.325,435,1.4032
42.425,431,1.3903
42.525,437,1.4097
42.625,435,1.4032
42.725,438,1.4129
42.825,438,1.4129
42.925,438,1.4129
43.025,435,1.4032
43.125,442,1.4258
43.225,438,1.4129
43.325,437,1.4097
43.425,438,1.4129
43.525,440,1.4194
43.625,438,1.4129
43.725,438,1.4129
43.825,438,1.4129
43.925,436,1.4065
44.025,440,1.4194
44.125,442,1.4258
44.225,441,1.4226
44.325,440,1.4194
44.425,440,1.4194
44.525,438,1.4129
44.625,444,1.4323
44.725,441,1.4226
44.825,442,1.4258
44.925,441,1.4226
45.025,443,1.4290
45.125,439,1.4161
45.225,446,1.4387
45.325,442,1.4258
45.425,442,1.4258
45.525,442,1.4258
45.625,444,1.4323
45.725,442,1.4258
45.825,443,1.4290
45.925,443,1.4290
46.025,444,1.4323
46.125,443,1.4290
46.225,444,1.4323
46.325,441,1.4226
46.425,441,1.4226
46.525,444,1.4323
46.625,445,1.4355
46.725,444,1.4323
46.825,445,1.4355
46.925,446,1.4387
47.025,444,1.4323
47.125,443,1.4290
47.225,447,1.4419
47.325,445,1.4355
47.425,445,1.4355
47.525,448,1.4452
47.625,445,1.4355
47.725,442,1.4258
47.825,450,1.4516
47.925,447,1.4419
48.025,448,1.4452
48.125,449,1.4484
48.225,446,1.4387
48.325,446,1.4387
48.425,454,1.4645
48.525,447,1.4419
48.625,448,1.4452
48.725,450,1.4516
48.825,449,1.4484
48.925,448,1.4452
49.025,448,1.4452
49.125,446,1.4387
49.225,448,1.4452
49.325,448,1.4452
49.425,451,1.4548
49.525,451,1.4548
49.625,450,1.4516
49.725,447,1.4419
49.825,448,1.4452
49.925,451,1.4548
50.025,452,1.4581
50.125,451,1.4548
50.225,449,1.4484
50.325,449,1.4484
50.425,447,1.4419
50.525,453,1.4613
50.625,451,1.4548
50.725,452,1.4581
50.825,452,1.4581
50.925,451,1.4548
51.025,450,1.4516
51.125,458,1.4774
51.225,452,1.4581
51.325,451,1.4548
51.425,454,1.4645
51.525,453,1.4613
51.625,453,1.4613
51.725,456,1.4710
51.825,455,1.4677
51.925,454,1.4645
52.025,454,1.4645
52.125,456,1.4710
52.225,455,1.4677
52.325,454,1.4645
52.425,455,1.4677
52.525,455,1.4677
52.625,455,1.4677
52.725,455,1.4677
52.825,456,1.4710
52.925,455,1.4677
53.025,454,1.4645
53.125,457,1.4742
53.225,457,1.4742
53.325,456,1.4710
53.425,457,1.4742
53.525,456,1.4710
53.625,453,1.4613
53.725,459,1.4806
53.825,455,1.4677
53.925,456,1.4710
54.025,457,1.4742
54.125,457,1.4742
54.225,456,1.4710
54.325,459,1.4806
54.425,457,1.4742
54.525,457,1.4742
54.625,459,1.4806
54.725,459,1.4806
54.825,459,1.4806
54.925,459,1.4806
55.025,457,1.4742
55.125,456,1.4710
55.225,460,1.4839
55.325,459,1.4806
55.425,460,1.4839
55.525,460,1.4839
55.625,460,1.4839
55.725,459,1.4806
55.825,461,1.4871
55.925,461,1.4871
56.025,461,1.4871
56.125,461,1.4871
56.225,463,1.4935
56.325,462,1.4903
56.425,458,1.4774
56.525,459,1.4806
56.625,463,1.4935
56.725,462,1.4903
56.825,462,1.4903
56.925,463,1.4935
57.025,461,1.4871
57.125,457,1.4742
57.225,464,1.4968
57.325,464,1.4968
57.425,463,1.4935
57.525,462,1.4903
57.625,462,1.4903
57.725,459,1.4806
57.825,467,1.5065
57.925,464,1.4968
58.025,464,1.4968
58.125,465,1.5000
58.225,464,1.4968
58.325,463,1.4935
58.425,470,1.5161
58.525,463,1.4935
58.625,464,1.4968
58.725,466,1.5032
58.825,465,1.5000
58.925,463,1.4935
59.025,468,1.5097
59.125,463,1.4935
59.225,464,1.4968
59.325,467,1.5065
59.425,468,1.5097
59.525,465,1.5000
59.625,465,1.5000
59.725,463,1.4935
59.825,462,1.4903
59.925,473,1.5258
END
